200 200 13.0
250 200 13.0
300 200 13.0
350 200 7.5
400 200 1.9
450 200 -3.5
500 200 -7.9
550 200 -14.4
600 200 -17.5
650 200 -22.1
700 200 -26.5
750 200 -31.0
800 200 -35.4
850 200 -39.7
900 200 -43.6
950 200 -47.0
1000 200 -50.6
1050 200 -55.7
1100 200 -58.2
1150 200 -61.7
1200 200 -64.1
1250 200 -68.5
1300 200 -72.2
1350 200 -75.7
1400 200 -78.6
1450 200 -82.3
1500 200 -125.3
1550 200 -140.1
1600 200 -178.9
1650 200 -200.4
1700 200 -221.9
1750 200 -243.5
1800 200 -265.0
1850 200 -264.7
1900 200 -260.2
1950 200 -259.9
2000 200 -263.2
2050 200 -261.2
2100 200 -264.1
2150 200 -272.9
2200 200 -278.8
2250 200 -279.3
2300 200 -278.0
2350 200 -280.1
2400 200 -280.7
2450 200 -280.4
2500 200 -282.1
2550 200 -282.6
2600 200 -284.7
2650 200 -289.7
2700 200 -297.2
2750 200 -301.8
2800 200 -303.5
2850 200 -305.2
2900 200 -307.2
2950 200 -309.2
3000 200 -310.4
3050 200 -312.4
3100 200 -314.1
3150 200 -315.6
3200 200 -316.4
3250 200 -325.3
3300 200 -326.6
3350 200 -324.8
3400 200 -327.9
3450 200 -333.6
3500 200 -334.0
3550 200 -340.3
3600 200 -355.8
3650 200 -377.8
3700 200 -392.3
3750 200 -401.7
3800 200 -411.1
3850 200 -422.6
3900 200 -432.6
3950 200 -440.2
4000 200 -444.8
4050 200 -452.3
4100 200 -458.8
4150 200 -470.5
4200 200 -482.0
4250 200 -505.4
4300 200 -536.3
4350 200 -569.2
4400 200 -589.7
4450 200 -615.3
4500 200 -642.6
4550 200 -672.2
4600 200 -698.1
4650 200 -725.5
4700 200 -753.7
4750 200 -778.7
4800 200 -797.7
4850 200 -812.6
4900 200 -826.3
4950 200 -838.3
5000 200 -849.3
5050 200 -854.9
5100 200 -864.2
5150 200 -876.0
5200 200 -894.9
5250 200 -916.3
5300 200 -936.8
5350 200 -953.4
5400 200 -960.0
5450 200 -969.5
5500 200 -987.5
5550 200 -994.0
5600 200 -997.5
5650 200 -994.1
5700 200 -995.5
200 210 13.0
250 210 13.0
300 210 12.4
350 210 7.4
400 210 2.1
450 210 -3.7
500 210 -8.4
550 210 -13.8
600 210 -17.8
650 210 -21.8
700 210 -26.5
750 210 -31.0
800 210 -35.7
850 210 -39.5
900 210 -44.1
950 210 -47.6
1000 210 -51.7
1050 210 -55.7
1100 210 -59.9
1150 210 -62.0
1200 210 -64.0
1250 210 -68.3
1300 210 -72.5
1350 210 -75.5
1400 210 -79.2
1450 210 -117.0
1500 210 -121.3
1550 210 -157.4
1600 210 -178.9
1650 210 -200.4
1700 210 -221.9
1750 210 -243.5
1800 210 -265.0
1850 210 -264.7
1900 210 -260.2
1950 210 -259.9
2000 210 -263.2
2050 210 -261.2
2100 210 -264.1
2150 210 -272.9
2200 210 -278.8
2250 210 -279.3
2300 210 -278.0
2350 210 -280.1
2400 210 -280.7
2450 210 -280.4
2500 210 -282.1
2550 210 -282.6
2600 210 -284.7
2650 210 -289.7
2700 210 -297.2
2750 210 -301.8
2800 210 -303.5
2850 210 -305.2
2900 210 -307.2
2950 210 -309.2
3000 210 -310.4
3050 210 -312.4
3100 210 -314.1
3150 210 -315.6
3200 210 -316.4
3250 210 -325.3
3300 210 -326.6
3350 210 -324.8
3400 210 -327.9
3450 210 -333.6
3500 210 -334.0
3550 210 -340.3
3600 210 -355.8
3650 210 -377.8
3700 210 -392.3
3750 210 -401.7
3800 210 -411.1
3850 210 -422.6
3900 210 -432.6
3950 210 -440.2
4000 210 -444.8
4050 210 -452.3
4100 210 -458.8
4150 210 -470.5
4200 210 -482.0
4250 210 -505.4
4300 210 -536.3
4350 210 -569.2
4400 210 -589.7
4450 210 -615.3
4500 210 -642.6
4550 210 -672.2
4600 210 -698.1
4650 210 -725.5
4700 210 -753.7
4750 210 -778.7
4800 210 -797.7
4850 210 -812.6
4900 210 -826.3
4950 210 -838.3
5000 210 -849.3
5050 210 -854.9
5100 210 -864.2
5150 210 -876.0
5200 210 -894.9
5250 210 -916.3
5300 210 -936.8
5350 210 -953.4
5400 210 -960.0
5450 210 -969.5
5500 210 -987.5
5550 210 -994.0
5600 210 -997.5
5650 210 -994.1
5700 210 -995.5
200 220 13.0
250 220 13.0
300 220 11.8
350 220 6.7
400 220 1.6
450 220 -3.2
500 220 -9.0
550 220 -12.4
600 220 -18.6
650 220 -22.4
700 220 -26.7
750 220 -30.4
800 220 -35.3
850 220 -39.6
900 220 -43.8
950 220 -47.3
1000 220 -52.5
1050 220 -55.2
1100 220 -58.2
1150 220 -62.2
1200 220 -64.7
