200 200 18.4
250 200 18.4
300 200 18.4
350 200 12.4
400 200 8.1
450 200 3.6
500 200 -1.0
550 200 -5.4
600 200 -10.0
650 200 -14.6
700 200 -18.9
750 200 -23.3
800 200 -27.2
850 200 -31.4
900 200 -34.9
950 200 -39.3
1000 200 -43.2
1050 200 -49.4
1100 200 -52.5
1150 200 -55.8
1200 200 -60.7
1250 200 -64.1
1300 200 -67.7
1350 200 -72.8
1400 200 -112.1
1450 200 -111.5
1500 200 -158.7
1550 200 -199.0
1600 200 -222.0
1650 200 -222.2
1700 200 -223.2
1750 200 -222.0
1800 200 -224.7
1850 200 -227.6
1900 200 -218.7
1950 200 -212.9
2000 200 -214.8
2050 200 -217.4
2100 200 -219.6
2150 200 -222.1
2200 200 -224.5
2250 200 -226.4
2300 200 -245.5
2350 200 -245.2
2400 200 -245.8
2450 200 -249.1
2500 200 -248.1
2550 200 -249.2
2600 200 -250.8
2650 200 -252.6
2700 200 -254.3
2750 200 -256.3
2800 200 -258.6
2850 200 -261.6
2900 200 -266.3
2950 200 -268.9
3000 200 -269.2
3050 200 -270.9
3100 200 -272.2
3150 200 -274.0
3200 200 -275.0
3250 200 -276.6
3300 200 -277.9
3350 200 -280.0
3400 200 -281.9
3450 200 -284.9
3500 200 -287.0
3550 200 -269.2
3600 200 -279.2
3650 200 -296.2
3700 200 -298.7
3750 200 -302.5
3800 200 -304.7
3850 200 -306.2
3900 200 -307.7
3950 200 -309.3
4000 200 -310.7
4050 200 -312.9
4100 200 -315.5
4150 200 -316.5
4200 200 -323.8
4250 200 -350.3
4300 200 -376.2
4350 200 -406.4
4400 200 -432.5
4450 200 -460.9
4500 200 -488.0
4550 200 -515.8
4600 200 -545.6
4650 200 -575.2
4700 200 -604.7
4750 200 -632.0
4800 200 -661.8
4850 200 -687.6
4900 200 -715.6
4950 200 -739.7
5000 200 -763.9
5050 200 -776.4
5100 200 -789.0
5150 200 -797.9
5200 200 -808.5
5250 200 -816.2
5300 200 -827.4
5350 200 -833.1
5400 200 -842.6
5450 200 -845.9
5500 200 -850.3
5550 200 -852.6
5600 200 -851.6
5650 200 -848.4
5700 200 -845.6
200 210 18.4
250 210 18.4
300 210 15.8
350 210 12.4
400 210 8.0
450 210 3.4
500 210 -2.3
550 210 -5.4
600 210 -10.9
650 210 -14.7
700 210 -19.7
750 210 -23.4
800 210 -28.0
850 210 -31.4
900 210 -35.9
950 210 -39.7
1000 210 -44.5
1050 210 -49.9
1100 210 -52.6
1150 210 -56.0
1200 210 -60.9
1250 210 -63.7
1300 210 -67.4
1350 210 -72.7
1400 210 -114.7
1450 210 -120.5
1500 210 -121.0
1550 210 -206.0
1600 210 -222.2
1650 210 -222.0
1700 210 -223.1
1750 210 -222.0
1800 210 -224.7
1850 210 -226.5
1900 210 -212.0
1950 210 -212.7
2000 210 -214.4
2050 210 -217.2
2100 210 -219.5
2150 210 -222.2
2200 210 -224.7
2250 210 -226.7
2300 210 -245.7
2350 210 -246.7
2400 210 -245.6
2450 210 -248.0
2500 210 -247.5
2550 210 -248.8
2600 210 -250.3
2650 210 -252.0
2700 210 -254.0
2750 210 -256.6
2800 210 -258.9
2850 210 -263.0
2900 210 -267.5
2950 210 -268.7
3000 210 -269.0
3050 210 -270.0
3100 210 -271.7
3150 210 -273.4
3200 210 -274.9
3250 210 -276.0
3300 210 -277.6
3350 210 -280.4
3400 210 -281.8
3450 210 -284.8
3500 210 -286.5
3550 210 -268.5
3600 210 -269.8
3650 210 -274.0
3700 210 -288.7
3750 210 -302.3
3800 210 -305.6
3850 210 -306.7
3900 210 -308.0
3950 210 -309.6
4000 210 -310.9
4050 210 -313.2
4100 210 -315.0
4150 210 -317.8
4200 210 -324.5
4250 210 -350.3
4300 210 -376.2
4350 210 -406.4
4400 210 -432.5
4450 210 -460.9
4500 210 -488.0
4550 210 -515.8
4600 210 -545.6
4650 210 -575.2
4700 210 -604.7
4750 210 -632.0
4800 210 -661.8
4850 210 -687.6
4900 210 -715.6
4950 210 -739.7
5000 210 -763.9
5050 210 -776.4
5100 210 -789.0
5150 210 -797.9
5200 210 -808.5
5250 210 -816.2
5300 210 -827.4
5350 210 -833.1
5400 210 -842.6
5450 210 -845.9
5500 210 -850.3
5550 210 -852.6
5600 210 -851.6
5650 210 -848.4
5700 210 -845.6
200 220 18.4
250 220 18.4
300 220 17.0
350 220 12.6
400 220 7.4
450 220 3.6
500 220 -1.8
550 220 -6.6
600 220 -10.2
650 220 -14.6
700 220 -19.3
750 220 -23.7
800 220 -27.3
850 220 -31.1
900 220 -36.2
950 220 -39.6
1000 220 -45.1
1050 220 -49.5
1100 220 -52.0
1150 220 -55.8
1200 220 -59.7
1250 220 -64.3
1300 220 -67.8
1350 220 -74.7
1400 220 -114.8
1450 220 -121.5
1500 220 -130.2
1550 220 -211.1
1600 220 -221.8
1650 220 -221.5
1700 220 -222.7
1750 220 -221.5
1800 220 -224.5
1850 220 -226.2
1900 220 -211.4
1950 220 -212.2
2000 220 -214.3
2050 220 -217.2
2100 220 -219.5
2150 220 -222.5
2200 220 -224.9
2250 220 -227.2
2300 220 -245.5
2350 220 -246.2
2400 220 -245.6
2450 220 -247.4
2500 220 -247.0
2550 220 -248.4
2600 220 -249.9
2650 220 -251.9
2700 220 -254.2
2750 220 -256.8
2800 220 -259.5
2850 220 -262.4
2900 220 -267.1
2950 220 -268.6
