200 200 -287.9
250 200 -287.6
300 200 -287.2
350 200 -286.8
400 200 -286.4
450 200 -286.0
500 200 -285.6
550 200 -288.7
600 200 -294.0
650 200 -299.4
700 200 -304.7
750 200 -310.1
800 200 -315.4
850 200 -320.8
900 200 -326.2
950 200 -331.7
1000 200 -337.4
1050 200 -343.1
1100 200 -348.7
1150 200 -354.4
1200 200 -360.0
1250 200 -365.7
1300 200 -371.4
1350 200 -377.1
1400 200 -382.8
1450 200 -388.6
1500 200 -394.3
1550 200 -400.0
1600 200 -405.8
1650 200 -411.5
1700 200 -417.3
1750 200 -423.1
1800 200 -428.8
1850 200 -434.6
1900 200 -440.4
1950 200 -446.2
2000 200 -452.0
2050 200 -457.8
2100 200 -463.5
2150 200 -469.3
2200 200 -475.1
2250 200 -480.9
2300 200 -486.7
2350 200 -492.5
2400 200 -498.2
2450 200 -504.0
2500 200 -509.9
2550 200 -515.7
2600 200 -521.5
2650 200 -527.3
2700 200 -533.1
2750 200 -538.9
2800 200 -544.7
2850 200 -550.5
2900 200 -556.3
2950 200 -562.0
3000 200 -567.8
3050 200 -573.6
3100 200 -579.4
3150 200 -585.2
3200 200 -591.0
3250 200 -596.9
3300 200 -602.7
3350 200 -608.6
3400 200 -614.5
3450 200 -620.3
3500 200 -626.2
3550 200 -632.0
3600 200 -637.8
3650 200 -643.6
3700 200 -649.4
3750 200 -655.2
3800 200 -660.9
3850 200 -666.7
3900 200 -672.5
3950 200 -678.3
4000 200 -684.1
4050 200 -689.9
4100 200 -695.7
4150 200 -701.5
4200 200 -707.2
4250 200 -713.0
4300 200 -713.6
4350 200 -713.7
4400 200 -713.8
4450 200 -714.0
4500 200 -714.1
4550 200 -714.2
4600 200 -714.3
4650 200 -714.2
4700 200 -714.1
4750 200 -714.0
4800 200 -713.9
4850 200 -713.9
4900 200 -713.8
4950 200 -713.7
5000 200 -713.6
5050 200 -713.6
5100 200 -713.6
5150 200 -713.6
5200 200 -713.6
5250 200 -713.6
5300 200 -713.6
5350 200 -713.6
5400 200 -713.6
5450 200 -713.6
5500 200 -713.6
5550 200 -713.6
5600 200 -713.6
5650 200 -713.6
5700 200 -713.6
200 210 -288.0
250 210 -287.6
300 210 -287.2
350 210 -286.9
400 210 -286.5
450 210 -286.1
500 210 -285.7
550 210 -288.7
600 210 -294.1
650 210 -299.5
700 210 -304.8
750 210 -310.2
800 210 -315.5
850 210 -320.9
900 210 -326.2
950 210 -331.7
1000 210 -337.4
1050 210 -343.1
1100 210 -348.7
1150 210 -354.4
1200 210 -360.0
1250 210 -365.7
1300 210 -371.4
1350 210 -377.1
1400 210 -382.8
1450 210 -388.6
1500 210 -394.3
1550 210 -400.0
1600 210 -405.8
1650 210 -411.5
1700 210 -417.3
1750 210 -423.1
1800 210 -428.8
1850 210 -434.6
1900 210 -440.4
1950 210 -446.2
2000 210 -452.0
2050 210 -457.8
2100 210 -463.5
2150 210 -469.3
2200 210 -475.1
2250 210 -480.9
2300 210 -486.7
2350 210 -492.5
2400 210 -498.2
2450 210 -504.0
2500 210 -509.9
2550 210 -515.7
2600 210 -521.5
2650 210 -527.3
